,jan,apr,jul,oct,id,lat,long,name,year,country
1096337,-454,953,2203,825,USC00451350,47.8344,-120.0006,CHELAN,1991,US
1096343,-367,857,2033,910,USC00451350,47.8344,-120.0006,CHELAN,1997,US
1096349,17,892,2385,1188,USC00451350,47.8344,-120.0006,CHELAN,2003,US
1096457,-526,375,1683,349,USC00451385,49,-119.0667,CHESAW_4_NNW,1961,US
1096463,-417,222,1591,486,USC00451385,49,-119.0667,CHESAW_4_NNW,1967,US
1096469,-769,454,1611,438,USC00451385,49,-119.0667,CHESAW_4_NNW,1973,US
1096475,-556,0,0,0,USC00451385,49,-119.0667,CHESAW_4_NNW,1979,US
1096507,-193,696,1957,626,USC00451395,48.2733,-117.7408,CHEWELAH,1961,US
1096513,6,572,1845,715,USC00451395,48.2733,-117.7408,CHEWELAH,1967,US
1096519,-421,719,1860,687,USC00451395,48.2733,-117.7408,CHEWELAH,1973,US
1096531,-591,790,2132,568,USC00451395,48.2733,-117.7408,CHEWELAH,1985,US
1096537,-544,740,1843,611,USC00451395,48.2733,-117.7408,CHEWELAH,1991,US
1096543,-426,584,1812,678,USC00451395,48.2733,-117.7408,CHEWELAH,1997,US
1096555,-515,759,1988,0,USC00451395,48.2733,-117.7408,CHEWELAH,2009,US
1096557,-123,980,2291,861,USC00451400,47.9967,-119.6483,CHIEF_JOSEPH_DAM,1961,US
1096563,87,791,2229,1018,USC00451400,47.9967,-119.6483,CHIEF_JOSEPH_DAM,1967,US
1096575,-987,960,2379,1196,USC00451400,47.9967,-119.6483,CHIEF_JOSEPH_DAM,1979,US
1096581,-483,1099,2557,927,USC00451400,47.9967,-119.6483,CHIEF_JOSEPH_DAM,1985,US
1096587,-553,0,0,0,USC00451400,47.9967,-119.6483,CHIEF_JOSEPH_DAM,1991,US
1096599,-14,982,2475,1190,USC00451400,47.9967,-119.6483,CHIEF_JOSEPH_DAM,2003,US
1096605,-464,987,2484,811,USC00451400,47.9967,-119.6483,CHIEF_JOSEPH_DAM,2009,US
1096607,672,777,1389,918,USC00451465,48.2667,-124.25,CLALLAM_BAY_1_NNE,1961,US
1096613,616,712,1423,1110,USC00451465,48.2667,-124.25,CLALLAM_BAY_1_NNE,1967,US
1096619,390,690,1251,909,USC00451465,48.2667,-124.25,CLALLAM_BAY_1_NNE,1973,US
1096707,507,828,1843,841,USC00451484,48.9672,-122.3292,CLEARBROOK,1961,US
1096713,362,714,1651,1074,USC00451484,48.9672,-122.3292,CLEARBROOK,1967,US
1096719,177,803,1633,939,USC00451484,48.9672,-122.3292,CLEARBROOK,1973,US
1096725,-241,882,1708,1043,USC00451484,48.9672,-122.3292,CLEARBROOK,1979,US
1096731,21,891,1820,0,USC00451484,48.9672,-122.3292,CLEARBROOK,1985,US
1096737,-31,0,0,0,USC00451484,48.9672,-122.3292,CLEARBROOK,1991,US
1096743,201,911,1674,986,USC00451484,48.9672,-122.3292,CLEARBROOK,1997,US
1096749,525,924,1759,1174,USC00451484,48.9672,-122.3292,CLEARBROOK,2003,US
1096755,162,890,1893,942,USC00451484,48.9672,-122.3292,CLEARBROOK,2009,US
1096757,620,0,0,0,USC00451496,47.5711,-124.2922,CLEARWATER,1961,US
1096763,529,660,1498,1123,USC00451496,47.5711,-124.2922,CLEARWATER,1967,US
1096769,346,817,0,0,USC00451496,47.5711,-124.2922,CLEARWATER,1973,US
1096781,180,846,1599,891,USC00451496,47.5711,-124.2922,CLEARWATER,1985,US
1096787,294,822,1529,961,USC00451496,47.5711,-124.2922,CLEARWATER,1991,US
1096793,467,865,1495,1056,USC00451496,47.5711,-124.2922,CLEARWATER,1997,US
1096799,624,845,1560,0,USC00451496,47.5711,-124.2922,CLEARWATER,2003,US
1096805,224,745,1600,996,USC00451496,47.5711,-124.2922,CLEARWATER,2009,US
1096807,-130,717,1967,698,USC00451504,47.1889,-120.9131,CLE_ELUM,1961,US
1096813,131,527,1956,847,USC00451504,47.1889,-120.9131,CLE_ELUM,1967,US
1096819,-442,772,1927,768,USC00451504,47.1889,-120.9131,CLE_ELUM,1973,US
1096831,-516,704,2113,726,USC00451504,47.1889,-120.9131,CLE_ELUM,1985,US
1096837,-231,703,1873,0,USC00451504,47.1889,-120.9131,CLE_ELUM,1991,US
1096843,-236,610,1777,717,USC00451504,47.1889,-120.9131,CLE_ELUM,1997,US
1096849,0,682,1939,-55,USC00451504,47.1889,-120.9131,CLE_ELUM,2003,US
1096857,134,789,2042,779,USC00451586,46.8833,-117.35,COLFAX,1961,US
1096863,304,623,2010,928,USC00451586,46.8833,-117.35,COLFAX,1967,US
1096869,-119,785,1956,857,USC00451586,46.8833,-117.35,COLFAX,1973,US
1096875,-904,814,1909,1001,USC00451586,46.8833,-117.35,COLFAX,1979,US
1096881,-467,956,2152,769,USC00451586,46.8833,-117.35,COLFAX,1985,US
1096887,-105,816,1902,356,USC00451586,46.8833,-117.35,COLFAX,1991,US
1096907,-472,792,2159,708,USC00451630,48.5472,-117.9019,COLVILLE,1961,US
1096943,-355,735,1984,817,USC00451630,48.5472,-117.9019,COLVILLE,1997,US
1096955,-420,815,2200,596,USC00451630,48.5472,-117.9019,COLVILLE,2009,US
1096957,-243,0,0,0,USC00451650,48.55,-117.8833,COLVILLE_AP,1961,US
1096963,-21,629,2047,854,USC00451650,48.55,-117.8833,COLVILLE_AP,1967,US
1096969,-407,838,2134,791,USC00451650,48.55,-117.8833,COLVILLE_AP,1973,US
1096981,-518,916,2367,732,USC00451650,48.55,-117.8833,COLVILLE_AP,1985,US
1097013,-129,511,1931,741,USC00451654,48.5833,-117.8,COLVILLE_5_NE,1967,US
1097019,-508,721,2021,671,USC00451654,48.5833,-117.8,COLVILLE_5_NE,1973,US
1097031,-648,772,2222,582,USC00451654,48.5833,-117.8,COLVILLE_5_NE,1985,US
1097037,-577,719,1818,698,USC00451654,48.5833,-117.8,COLVILLE_5_NE,1991,US
1097057,-314,702,1980,-313,USC00451666,48.5558,-119.7492,CONCONULLY,1961,US
1097063,-91,0,2179,174,USC00451666,48.5558,-119.7492,CONCONULLY,1967,US
1097075,0,0,0,0,USC00451666,48.5558,-119.7492,CONCONULLY,1979,US
1097081,-702,739,2281,625,USC00451666,48.5558,-119.7492,CONCONULLY,1985,US
1097087,-718,758,1946,678,USC00451666,48.5558,-119.7492,CONCONULLY,1991,US
1097093,-547,0,0,0,USC00451666,48.5558,-119.7492,CONCONULLY,1997,US
1097107,500,810,0,0,USC00451679,48.5397,-121.7422,CONCRETE_PPL_FISH_STN,1961,US
1097113,325,757,1742,1026,USC00451679,48.5397,-121.7422,CONCRETE_PPL_FISH_STN,1967,US
1097119,191,878,1717,980,USC00451679,48.5397,-121.7422,CONCRETE_PPL_FISH_STN,1973,US
1097125,-22,875,1728,1127,USC00451679,48.5397,-121.7422,CONCRETE_PPL_FISH_STN,1979,US
1097131,250,890,1968,898,USC00451679,48.5397,-121.7422,CONCRETE_PPL_FISH_STN,1985,US
1097137,189,902,1762,1113,USC00451679,48.5397,-121.7422,CONCRETE_PPL_FISH_STN,1991,US
1097143,304,864,0,843,USC00451679,48.5397,-121.7422,CONCRETE_PPL_FISH_STN,1997,US
1097149,632,905,1847,1215,USC00451679,48.5397,-121.7422,CONCRETE_PPL_FISH_STN,2003,US
1097155,199,886,1947,0,USC00451679,48.5397,-121.7422,CONCRETE_PPL_FISH_STN,2009,US
1097157,61,958,2418,913,USC00451690,46.6644,-118.8828,CONNELL_1_W,1961,US
1097163,318,766,2335,0,USC00451690,46.6644,-118.8828,CONNELL_1_W,1967,US
1097169,-150,1026,2253,1051,USC00451690,46.6644,-118.8828,CONNELL_1_W,1973,US
1097175,0,1523,1815,210,USC00451690,46.6644,-118.8828,CONNELL_1_W,1979,US
1097187,-346,976,2131,361,USC00451690,46.6644,-118.8828,CONNELL_1_W,1991,US
1097193,-107,890,2081,963,USC00451690,46.6644,-118.8828,CONNELL_1_W,1997,US
1097257,555,848,2005,1005,USC00451760,46.0625,-122.2042,COUGAR_6_E,1961,US
1097263,452,678,1960,1160,USC00451760,46.0625,-122.2042,COUGAR_6_E,1967,US
1097269,197,983,1955,1083,USC00451760,46.0625,-122.2042,COUGAR_6_E,1973,US
1097275,-124,884,1923,1314,USC00451760,46.0625,-122.2042,COUGAR_6_E,1979,US
1097281,281,941,2169,993,USC00451760,46.0625,-122.2042,COUGAR_6_E,1985,US
1097287,301,832,1910,1241,USC00451760,46.0625,-122.2042,COUGAR_6_E,1991,US
1097293,373,862,1856,1031,USC00451760,46.0625,-122.2042,COUGAR_6_E,1997,US
1097299,700,0,0,522,USC00451760,46.0625,-122.2042,COUGAR_6_E,2003,US
1097305,422,0,0,0,USC00451760,46.0625,-122.2042,COUGAR_6_E,2009,US
1097307,-150,833,2304,851,USC00451767,47.9544,-118.9997,COULEE_DAM_1_SW,1961,US
1097313,55,658,2224,981,USC00451767,47.9544,-118.9997,COULEE_DAM_1_SW,1967,US
1097319,-427,973,2241,908,USC00451767,47.9544,-118.9997,COULEE_DAM_1_SW,1973,US
1097325,0,0,0,0,USC00451767,47.9544,-118.9997,COULEE_DAM_1_SW,1979,US
1097331,-640,1031,2671,869,USC00451767,47.9544,-118.9997,COULEE_DAM_1_SW,1985,US
1097337,-557,932,2233,986,USC00451767,47.9544,-118.9997,COULEE_DAM_1_SW,1991,US
1097343,-432,795,2094,920,USC00451767,47.9544,-118.9997,COULEE_DAM_1_SW,1997,US
1097349,2,896,2408,1207,USC00451767,47.9544,-118.9997,COULEE_DAM_1_SW,2003,US
1097355,-572,823,2380,747,USC00451767,47.9544,-118.9997,COULEE_DAM_1_SW,2009,US
1097357,526,870,1693,909,USC00451783,48.2072,-122.6914,COUPEVILLE_1_S,1961,US
1097363,514,761,1576,1112,USC00451783,48.2072,-122.6914,COUPEVILLE_1_S,1967,US
1097369,289,848,1535,968,USC00451783,48.2072,-122.6914,COUPEVILLE_1_S,1973,US
1097381,255,893,1685,1013,USC00451783,48.2072,-122.6914,COUPEVILLE_1_S,1985,US
1097387,328,901,1606,947,USC00451783,48.2072,-122.6914,COUPEVILLE_1_S,1991,US
1097393,436,923,1596,1055,USC00451783,48.2072,-122.6914,COUPEVILLE_1_S,1997,US
1097399,586,878,1739,1148,USC00451783,48.2072,-122.6914,COUPEVILLE_1_S,2003,US
1097405,318,901,1732,991,USC00451783,48.2072,-122.6914,COUPEVILLE_1_S,2009,US
1097457,542,777,1926,1005,USC00451934,47.4239,-123.2197,CUSHMAN_DAM,1961,US
1097463,322,678,1803,1051,USC00451934,47.4239,-123.2197,CUSHMAN_DAM,1967,US
1097525,90,889,1753,1073,USC00451939,47.3706,-123.16,CUSHMAN_POWERHOUSE_2,1979,US
1097531,141,0,0,0,USC00451939,47.3706,-123.16,CUSHMAN_POWERHOUSE_2,1985,US
1097537,309,829,1737,965,USC00451939,47.3706,-123.16,CUSHMAN_POWERHOUSE_2,1991,US
1097543,361,872,0,0,USC00451939,47.3706,-123.16,CUSHMAN_POWERHOUSE_2,1997,US
1097549,591,0,0,0,USC00451939,47.3706,-123.16,CUSHMAN_POWERHOUSE_2,2003,US
1097555,262,814,1889,940,USC00451939,47.3706,-123.16,CUSHMAN_POWERHOUSE_2,2009,US
1097563,256,0,0,0,USC00451992,48.26,-121.6036,DARRINGTON_RS,1967,US
1097569,82,1255,1550,295,USC00451992,48.26,-121.6036,DARRINGTON_RS,1973,US
1097575,-170,1537,1620,415,USC00451992,48.26,-121.6036,DARRINGTON_RS,1979,US
1097581,-13,839,0,0,USC00451992,48.26,-121.6036,DARRINGTON_RS,1985,US
1097607,-287,517,1939,459,USC00452007,47.6575,-118.1614,DAVENPORT,1961,US
1097619,-502,584,1848,618,USC00452007,47.6575,-118.1614,DAVENPORT,1973,US
1097625,0,0,0,0,USC00452007,47.6575,-118.1614,DAVENPORT,1979,US
1097631,-692,690,1576,-752,USC00452007,47.6575,-118.1614,DAVENPORT,1985,US
1097637,-572,624,1740,579,USC00452007,47.6575,-118.1614,DAVENPORT,1991,US
1097643,-519,459,1658,0,USC00452007,47.6575,-118.1614,DAVENPORT,1997,US
1097649,-22,611,1888,904,USC00452007,47.6575,-118.1614,DAVENPORT,2003,US
1097655,-575,562,1901,383,USC00452007,47.6575,-118.1614,DAVENPORT,2009,US
1097657,205,872,2267,944,USC00452030,46.3153,-118.0022,DAYTON_1_WSW,1961,US
1097663,505,656,2239,1134,USC00452030,46.3153,-118.0022,DAYTON_1_WSW,1967,US
1097669,-62,882,0,0,USC00452030,46.3153,-118.0022,DAYTON_1_WSW,1973,US
1097675,-872,896,2179,1228,USC00452030,46.3153,-118.0022,DAYTON_1_WSW,1979,US
1097681,-386,1043,2388,872,USC00452030,46.3153,-118.0022,DAYTON_1_WSW,1985,US
1097687,-58,897,2066,1010,USC00452030,46.3153,-118.0022,DAYTON_1_WSW,1991,US
1097693,44,822,2009,991,USC00452030,46.3153,-118.0022,DAYTON_1_WSW,1997,US
1097699,404,917,2311,1230,USC00452030,46.3153,-118.0022,DAYTON_1_WSW,2003,US
1097705,20,893,2249,783,USC00452030,46.3153,-118.0022,DAYTON_1_WSW,2009,US
1097707,-111,671,0,0,USC00452066,47.9667,-117.4333,DEER_PARK_AP,1961,US
1097719,-328,751,2006,774,USC00452066,47.9667,-117.4333,DEER_PARK_AP,1973,US
1097757,335,1193,2072,245,USC00452157,48.7142,-121.1431,DIABLO_DAM,1961,US
1097763,223,694,1749,910,USC00452157,48.7142,-121.1431,DIABLO_DAM,1967,US
1097769,-79,783,1770,822,USC00452157,48.7142,-121.1431,DIABLO_DAM,1973,US
1097775,-285,760,1824,1089,USC00452157,48.7142,-121.1431,DIABLO_DAM,1979,US
1097781,28,1201,1748,-188,USC00452157,48.7142,-121.1431,DIABLO_DAM,1985,US
1097787,-48,842,1792,989,USC00452157,48.7142,-121.1431,DIABLO_DAM,1991,US
1097793,56,0,0,590,USC00452157,48.7142,-121.1431,DIABLO_DAM,1997,US
1097799,341,815,1972,1103,USC00452157,48.7142,-121.1431,DIABLO_DAM,2003,US
1097805,64,755,2052,846,USC00452157,48.7142,-121.1431,DIABLO_DAM,2009,US
1097899,22,478,1858,972,USC00452384,47.2422,-121.1869,EASTON,2003,US
1097905,-221,495,1874,223,USC00452384,47.2422,-121.1869,EASTON,2009,US
1097907,410,630,1654,730,USC00452493,46.9,-122.0333,ELECTRON_HEADWORKS,1961,US
1097913,269,470,1571,856,USC00452493,46.9,-122.0333,ELECTRON_HEADWORKS,1967,US
1097919,14,648,1601,718,USC00452493,46.9,-122.0333,ELECTRON_HEADWORKS,1973,US
1097925,-246,661,1565,967,USC00452493,46.9,-122.0333,ELECTRON_HEADWORKS,1979,US
1097957,-185,811,2151,730,USC00452505,46.9692,-120.54,ELLENSBURG,1961,US
1097963,157,559,2102,818,USC00452505,46.9692,-120.54,ELLENSBURG,1967,US
1097969,-449,891,0,0,USC00452505,46.9692,-120.54,ELLENSBURG,1973,US
1097975,0,0,0,0,USC00452505,46.9692,-120.54,ELLENSBURG,1979,US
1097981,-456,849,2287,0,USC00452505,46.9692,-120.54,ELLENSBURG,1985,US
1097987,-287,861,1991,870,USC00452505,46.9692,-120.54,ELLENSBURG,1991,US
1097993,-306,735,1893,786,USC00452505,46.9692,-120.54,ELLENSBURG,1997,US
1097999,41,774,2158,1096,USC00452505,46.9692,-120.54,ELLENSBURG,2003,US
1098005,-134,786,2146,700,USC00452505,46.9692,-120.54,ELLENSBURG,2009,US
1098013,583,805,1774,1194,USC00452531,47.0092,-123.4008,ELMA,1967,US
1098019,343,984,1725,1093,USC00452531,47.0092,-123.4008,ELMA,1973,US
1098025,134,1020,1824,1259,USC00452531,47.0092,-123.4008,ELMA,1979,US
1098031,327,1015,1994,1015,USC00452531,47.0092,-123.4008,ELMA,1985,US
1098037,396,949,1795,1133,USC00452531,47.0092,-123.4008,ELMA,1991,US
1098043,508,946,1751,0,USC00452531,47.0092,-123.4008,ELMA,1997,US
1098055,392,1025,0,0,USC00452531,47.0092,-123.4008,ELMA,2009,US
1098063,396,794,2215,1137,USC00452540,46.4833,-119.1667,ELTOPIA_7_WNW,1967,US
1098069,-137,1022,2195,1082,USC00452540,46.4833,-119.1667,ELTOPIA_7_WNW,1973,US
1098125,0,0,0,0,USC00452542,46.3992,-119.1561,ELTOPIA_8_WSW,1979,US
1098131,-396,1104,2291,935,USC00452542,46.3992,-119.1561,ELTOPIA_8_WSW,1985,US
1098137,-249,1010,2091,1023,USC00452542,46.3992,-119.1561,ELTOPIA_8_WSW,1991,US
1098143,-17,918,2065,1034,USC00452542,46.3992,-119.1561,ELTOPIA_8_WSW,1997,US
1098149,318,1062,2253,1295,USC00452542,46.3992,-119.1561,ELTOPIA_8_WSW,2003,US
1098157,405,798,1811,789,USC00452548,48.0164,-123.5906,ELWHA_RS,1961,US
1098163,362,622,0,0,USC00452548,48.0164,-123.5906,ELWHA_RS,1967,US
1098169,95,848,1579,866,USC00452548,48.0164,-123.5906,ELWHA_RS,1973,US
1098175,-66,863,1712,1049,USC00452548,48.0164,-123.5906,ELWHA_RS,1979,US
1098187,232,829,1641,926,USC00452548,48.0164,-123.5906,ELWHA_RS,1991,US
1098193,221,827,1606,933,USC00452548,48.0164,-123.5906,ELWHA_RS,1997,US
1098199,515,0,0,0,USC00452548,48.0164,-123.5906,ELWHA_RS,2003,US
1098243,-265,960,2079,1008,USC00452563,47.6983,-120.3228,ENTIAT_FISH_HATCHERY,1997,US
1098249,155,1023,2307,1260,USC00452563,47.6983,-120.3228,ENTIAT_FISH_HATCHERY,2003,US
1098255,-242,0,0,500,USC00452563,47.6983,-120.3228,ENTIAT_FISH_HATCHERY,2009,US
1098263,193,793,2366,1030,USC00452609,47.3167,-119.5667,EPHRATA,1967,US
1098307,637,934,1838,966,USC00452675,47.9753,-122.195,EVERETT,1961,US
1098319,411,965,1769,1113,USC00452675,47.9753,-122.195,EVERETT,1973,US
1098325,92,1015,1857,1205,USC00452675,47.9753,-122.195,EVERETT,1979,US
1098331,294,981,1959,0,USC00452675,47.9753,-122.195,EVERETT,1985,US
1098343,467,1039,1779,1089,USC00452675,47.9753,-122.195,EVERETT,1997,US
1098349,760,0,0,0,USC00452675,47.9753,-122.195,EVERETT,2003,US
1098355,352,927,1984,0,USC00452675,47.9753,-122.195,EVERETT,2009,US
1098357,573,680,1661,834,USC00452914,47.9558,-124.3539,FORKS_1_E,1961,US
1098363,465,586,1533,1056,USC00452914,47.9558,-124.3539,FORKS_1_E,1967,US
1098369,255,778,1464,884,USC00452914,47.9558,-124.3539,FORKS_1_E,1973,US
1098375,31,795,1550,1124,USC00452914,47.9558,-124.3539,FORKS_1_E,1979,US
1098381,254,816,1713,858,USC00452914,47.9558,-124.3539,FORKS_1_E,1985,US
1098393,430,823,1553,991,USC00452914,47.9558,-124.3539,FORKS_1_E,1997,US
1098399,628,757,1607,1084,USC00452914,47.9558,-124.3539,FORKS_1_E,2003,US
1098405,228,753,1696,924,USC00452914,47.9558,-124.3539,FORKS_1_E,2009,US
1098407,325,1646,1148,66,USC00453160,48.8878,-121.9372,GLACIER_RS,1961,US
1098413,144,571,1647,900,USC00453160,48.8878,-121.9372,GLACIER_RS,1967,US
1098469,257,853,1743,950,USC00453177,46.5186,-122.1383,GLENOMA,1973,US
1098475,83,848,1729,1113,USC00453177,46.5186,-122.1383,GLENOMA,1979,US
1098481,257,0,0,0,USC00453177,46.5186,-122.1383,GLENOMA,1985,US
1098487,183,750,1762,923,USC00453177,46.5186,-122.1383,GLENOMA,1991,US
1098493,364,763,1656,837,USC00453177,46.5186,-122.1383,GLENOMA,1997,US
1098531,-314,698,1824,676,USC00453184,46.0089,-121.2633,GLENWOOD_2,1985,US
1098537,-62,581,0,0,USC00453184,46.0089,-121.2633,GLENWOOD_2,1991,US
1098543,-124,557,1593,0,USC00453184,46.0089,-121.2633,GLENWOOD_2,1997,US
1098549,180,644,0,-22,USC00453184,46.0089,-121.2633,GLENWOOD_2,2003,US
1098557,-15,751,1964,701,USC00453222,45.8081,-120.8428,GOLDENDALE,1961,US
1098563,272,538,1959,944,USC00453222,45.8081,-120.8428,GOLDENDALE,1967,US
1098593,-142,752,1900,792,USC00453222,45.8081,-120.8428,GOLDENDALE,1997,US
1098599,178,838,2146,1133,USC00453222,45.8081,-120.8428,GOLDENDALE,2003,US
1098605,-78,731,2128,0,USC00453222,45.8081,-120.8428,GOLDENDALE,2009,US
1098607,-22,718,1928,678,USC00453226,45.8167,-120.8167,GOLDENDALE,1961,US
1098613,258,508,1928,918,USC00453226,45.8167,-120.8167,GOLDENDALE,1967,US
1098619,-230,678,1891,808,USC00453226,45.8167,-120.8167,GOLDENDALE,1973,US
1098625,-939,725,1906,1052,USC00453226,45.8167,-120.8167,GOLDENDALE,1979,US
1098631,-410,795,2148,716,USC00453226,45.8167,-120.8167,GOLDENDALE,1985,US
1098637,-150,692,1911,109,USC00453226,45.8167,-120.8167,GOLDENDALE,1991,US
1098707,587,913,1872,997,USC00453284,47.3,-122.8667,GRAPEVIEW_3_SW,1961,US
1098713,508,802,1833,1156,USC00453284,47.3,-122.8667,GRAPEVIEW_3_SW,1967,US
1098719,322,949,1780,1085,USC00453284,47.3,-122.8667,GRAPEVIEW_3_SW,1973,US
1098725,201,997,1842,1172,USC00453284,47.3,-122.8667,GRAPEVIEW_3_SW,1979,US
1098731,254,968,1907,1081,USC00453284,47.3,-122.8667,GRAPEVIEW_3_SW,1985,US
1098737,410,912,1816,1069,USC00453284,47.3,-122.8667,GRAPEVIEW_3_SW,1991,US
1098757,798,817,1514,1007,USC00453320,46.8008,-124.0864,GRAYLAND,1961,US
1098763,687,692,1419,1209,USC00453320,46.8008,-124.0864,GRAYLAND,1967,US
1098769,483,0,0,0,USC00453320,46.8008,-124.0864,GRAYLAND,1973,US
1098775,230,1170,0,784,USC00453320,46.8008,-124.0864,GRAYLAND,1979,US
1098781,467,906,1473,372,USC00453320,46.8008,-124.0864,GRAYLAND,1985,US
1098787,531,849,1476,1104,USC00453320,46.8008,-124.0864,GRAYLAND,1991,US
1098793,644,0,0,0,USC00453320,46.8008,-124.0864,GRAYLAND,1997,US
1098799,874,0,0,0,USC00453320,46.8008,-124.0864,GRAYLAND,2003,US
1098805,557,779,1447,1024,USC00453320,46.8008,-124.0864,GRAYLAND,2009,US
1098813,685,744,1711,1216,USC00453333,46.3872,-123.5603,GRAYS_RIVER_HATCHERY,1967,US
1098819,461,952,1670,1125,USC00453333,46.3872,-123.5603,GRAYS_RIVER_HATCHERY,1973,US
1098825,135,985,1706,1284,USC00453333,46.3872,-123.5603,GRAYS_RIVER_HATCHERY,1979,US
1098831,477,999,1818,1021,USC00453333,46.3872,-123.5603,GRAYS_RIVER_HATCHERY,1985,US
1098837,471,889,0,0,USC00453333,46.3872,-123.5603,GRAYS_RIVER_HATCHERY,1991,US
1098843,603,930,1664,1117,USC00453333,46.3872,-123.5603,GRAYS_RIVER_HATCHERY,1997,US
1098849,856,889,1770,1268,USC00453333,46.3872,-123.5603,GRAYS_RIVER_HATCHERY,2003,US
1098857,218,617,1664,0,USC00453357,47.1333,-121.6333,GREENWATER,1961,US
1098863,109,483,1529,867,USC00453357,47.1333,-121.6333,GREENWATER,1967,US
1098869,-85,621,1484,745,USC00453357,47.1333,-121.6333,GREENWATER,1973,US
1098875,-246,639,1564,888,USC00453357,47.1333,-121.6333,GREENWATER,1979,US
1098907,412,752,1735,857,USC00453386,47.7333,-121.4167,GROTTO,1961,US
1098913,190,703,1739,1031,USC00453386,47.7333,-121.4167,GROTTO,1967,US
1099013,-3,495,1943,768,USC00453515,47.4828,-118.2519,HARRINGTON,1967,US
1099019,-392,711,1933,727,USC00453515,47.4828,-118.2519,HARRINGTON,1973,US
1099025,0,0,0,0,USC00453515,47.4828,-118.2519,HARRINGTON,1979,US
1099031,-732,836,2109,648,USC00453515,47.4828,-118.2519,HARRINGTON,1985,US
1099037,-437,732,0,0,USC00453515,47.4828,-118.2519,HARRINGTON,1991,US
1099043,-312,586,1778,759,USC00453515,47.4828,-118.2519,HARRINGTON,1997,US
1099049,106,851,1965,1002,USC00453515,47.4828,-118.2519,HARRINGTON,2003,US
1099055,-543,675,2024,592,USC00453515,47.4828,-118.2519,HARRINGTON,2009,US
1099057,-253,796,2312,766,USC00453529,47.6856,-119.1111,HARTLINE,1961,US
1099063,-25,537,2171,865,USC00453529,47.6856,-119.1111,HARTLINE,1967,US
1099069,-458,946,0,0,USC00453529,47.6856,-119.1111,HARTLINE,1973,US
1099075,0,0,0,0,USC00453529,47.6856,-119.1111,HARTLINE,1979,US
1099081,-684,907,2524,615,USC00453529,47.6856,-119.1111,HARTLINE,1985,US
1099087,-515,860,2122,864,USC00453529,47.6856,-119.1111,HARTLINE,1991,US
1099107,58,932,0,0,USC00453546,46.7225,-118.6525,HATTON_9_SE,1961,US
1099113,307,712,0,0,USC00453546,46.7225,-118.6525,HATTON_9_SE,1967,US
1099119,-147,925,2268,1039,USC00453546,46.7225,-118.6525,HATTON_9_SE,1973,US
1099125,0,0,0,0,USC00453546,46.7225,-118.6525,HATTON_9_SE,1979,US
1099131,-529,1112,2591,915,USC00453546,46.7225,-118.6525,HATTON_9_SE,1985,US
1099137,-326,956,2244,998,USC00453546,46.7225,-118.6525,HATTON_9_SE,1991,US
1099143,-58,983,0,0,USC00453546,46.7225,-118.6525,HATTON_9_SE,1997,US
1099149,220,947,2393,1289,USC00453546,46.7225,-118.6525,HATTON_9_SE,2003,US
1099155,-165,901,2383,819,USC00453546,46.7225,-118.6525,HATTON_9_SE,2009,US
1099213,-148,275,1613,543,USC00453730,48.1989,-120.7736,HOLDEN_VILLAGE,1967,US
1099219,-740,499,1636,556,USC00453730,48.1989,-120.7736,HOLDEN_VILLAGE,1973,US
1099225,0,908,1250,-151,USC00453730,48.1989,-120.7736,HOLDEN_VILLAGE,1979,US
1099237,-518,396,1572,-145,USC00453730,48.1989,-120.7736,HOLDEN_VILLAGE,1991,US
1099243,-654,777,0,0,USC00453730,48.1989,-120.7736,HOLDEN_VILLAGE,1997,US
1099249,-388,412,1751,740,USC00453730,48.1989,-120.7736,HOLDEN_VILLAGE,2003,US
1099255,-420,361,1696,344,USC00453730,48.1989,-120.7736,HOLDEN_VILLAGE,2009,US
1099275,174,1030,1649,1311,USC00453804,46.9667,-123.8833,HOQUIAM,1979,US
1099337,288,751,1499,960,USC00453826,47.2336,-123.9897,HUMPTULIPS_SALMON_HTCH,1991,US
1099343,479,780,1551,1007,USC00453826,47.2336,-123.9897,HUMPTULIPS_SALMON_HTCH,1997,US
1099349,728,757,1580,1050,USC00453826,47.2336,-123.9897,HUMPTULIPS_SALMON_HTCH,2003,US
1099355,364,0,1500,645,USC00453826,47.2336,-123.9897,HUMPTULIPS_SALMON_HTCH,2009,US
1099357,258,1173,2612,1104,USC00453883,46.2447,-118.8786,ICE_HARBOR_DAM,1961,US
1099363,672,975,2525,1346,USC00453883,46.2447,-118.8786,ICE_HARBOR_DAM,1967,US
1099369,-17,1144,2356,1220,USC00453883,46.2447,-118.8786,ICE_HARBOR_DAM,1973,US
1099375,-706,1103,2292,368,USC00453883,46.2447,-118.8786,ICE_HARBOR_DAM,1979,US
1099381,-207,1273,2573,0,USC00453883,46.2447,-118.8786,ICE_HARBOR_DAM,1985,US
