,Unnamed: 0,Agency,Mode,TOS,Active,Reporter Type,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY,Fares FY,Operating Expenses FY,Average Cost per Trip FY,Average Fares per Trip FY,Lat,Long
1310,1990,Victor Valley Transit Authority,MB,PT,Active,Full Reporter,Hesperia,CA,114,"Victorville-Hesperia, CA",167.0,328454.0,950.0,429481.0,2017.0,6.0,2017.0,11387403.0,1688616.0,6.7436,1829139.0,12746904.0,7.5487,1.0832,34.4263886,-117.3008784
1311,1991,Victor Valley Transit Authority,VP,PT,Active,Full Reporter,Hesperia,CA,114,"Victorville-Hesperia, CA",167.0,328454.0,950.0,429481.0,2017.0,6.0,2017.0,28151805.0,577819.0,48.7208,2411762.0,3996957.0,6.9173,4.1739,34.4263886,-117.3008784
1312,1995,City of Alameda Ferry Services,FB,PT,Inactive,Full Reporter,Alameda,CA,12,"San Francisco-Oakland, CA",527.0,3228605.0,22.0,72500.0,2010.0,6.0,2010.0,3878230.0,568520.0,6.8216,2894424.0,5035424.0,8.8571,5.0912,37.6090291,-121.899142
1313,1997,Southern California Regional Rail Authority dba: Metrolink,CR,PT,Active,Full Reporter,Los Angeles,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,2291.0,8341002.0,2017.0,6.0,2017.0,419663422.0,14396198.0,29.151,83397682.0,222019676.0,15.4221,5.792999999999999,34.0536909,-118.2427666
1314,1998,Los Angeles County Metropolitan Transportation Authority dba: Metro,HR,DO,Active,Full Reporter,Los Angeles,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,1419.0,8360358.0,2017.0,6.0,2017.0,228179477.0,45632924.0,5.0003,35622352.0,161559460.0,3.5404,0.7806,34.0536909,-118.2427666
1315,1999,Los Angeles County Metropolitan Transportation Authority dba: Metro,LR,DO,Active,Full Reporter,Los Angeles,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,1419.0,8360358.0,2017.0,6.0,2017.0,495532352.0,67764920.0,7.3125,52570228.0,366354851.0,5.4063,0.7758,34.0536909,-118.2427666
1316,2000,Los Angeles County Metropolitan Transportation Authority dba: Metro,MB,DO,Active,Full Reporter,Los Angeles,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,1419.0,8360358.0,2017.0,6.0,2017.0,1084089074.0,269169596.0,4.0275,219562101.0,1119992157.0,4.1609,0.8157,34.0536909,-118.2427666
1317,2001,Los Angeles County Metropolitan Transportation Authority dba: Metro,MB,PT,Active,Full Reporter,Los Angeles,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,1419.0,8360358.0,2017.0,6.0,2017.0,62702742.0,13281369.0,4.7211,5721070.0,46207678.0,3.4791,0.4308,34.0536909,-118.2427666
1318,2002,Los Angeles County Metropolitan Transportation Authority dba: Metro,RB,DO,Active,Full Reporter,Los Angeles,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,1419.0,8360358.0,2017.0,6.0,2017.0,49520717.0,7548090.0,6.5607,5869463.0,32258690.0,4.2738,0.7776,34.0536909,-118.2427666
1319,2003,Los Angeles County Metropolitan Transportation Authority dba: Metro,VP,PT,Active,Full Reporter,Los Angeles,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,1419.0,8360358.0,2017.0,6.0,2017.0,168255674.0,3756783.0,44.7872,14776930.0,15624034.0,4.1589,3.9334,34.0536909,-118.2427666
1320,2008,City of San Luis Obispo,MB,PT,Active,Full Reporter,San Luis Obispo,CA,447,"San Luis Obispo, CA",20.0,59219.0,22.0,52576.0,2017.0,6.0,2017.0,3508824.0,1131879.0,3.1,702644.0,3701634.0,3.2703,0.6208,35.2827525,-120.6596156
1321,2009,Access Services,DR,PT,Active,Full Reporter,El Monte,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,1621.0,11638106.0,2017.0,6.0,2017.0,28224505.0,2459830.0,11.4742,5471023.0,80571968.0,32.7551,2.2241,34.0751571,-118.036849
1322,2010,Access Services  ,DT,PT,Active,Full Reporter,El Monte,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,1621.0,11638106.0,2017.0,6.0,2017.0,27677286.0,1883866.0,14.6917,4500111.0,66094536.0,35.0845,2.3888,34.0751571,-118.036849
1323,2011,Western Contra Costa Transit Authority,CB,PT,Active,Full Reporter,Pinole,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,20.0,64925.0,2017.0,6.0,2017.0,6493313.0,271151.0,23.9472,1116145.0,1798268.0,6.632000000000001,4.1163,38.0043667,-122.2988587
1324,2013,Western Contra Costa Transit Authority,DR,PT,Active,Full Reporter,Pinole,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,20.0,64925.0,2017.0,6.0,2017.0,345485.0,42406.0,8.1471,57207.0,1533125.0,36.1535,1.349,38.0043667,-122.2988587
1325,2014,Western Contra Costa Transit Authority,MB,PT,Active,Full Reporter,Pinole,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,20.0,64925.0,2017.0,6.0,2017.0,6865522.0,941258.0,7.294,1038660.0,6427591.0,6.8287,1.1035,38.0043667,-122.2988587
1326,2017,The Eastern Contra Costa Transit Authority,DR,PT,Active,Full Reporter,Antioch,CA,137,"Antioch, CA",81.0,277634.0,225.0,306000.0,2017.0,6.0,2017.0,800161.0,133406.0,5.9979,411050.0,3885139.0,29.1227,3.0812,38.0049214,-121.805789
1327,2019,The Eastern Contra Costa Transit Authority,MB,PT,Active,Full Reporter,Antioch,CA,137,"Antioch, CA",81.0,277634.0,225.0,306000.0,2017.0,6.0,2017.0,16944717.0,2344985.0,7.2259,2612164.0,16350370.0,6.9725,1.1139,38.0049214,-121.805789
1328,2020,Ventura Intercity Service Transit Authority,CB,PT,Active,Full Reporter,Ventura,CA,103,"Oxnard, CA",84.0,367260.0,28.0,199943.0,2017.0,6.0,2017.0,14703474.0,722831.0,20.3415,1155921.0,7836391.0,10.8412,1.5992,34.343649,-119.295171010504
1329,2021,Ventura Intercity Service Transit Authority,DR,PT,Active,Full Reporter,Ventura,CA,103,"Oxnard, CA",84.0,367260.0,28.0,199943.0,2017.0,6.0,2017.0,80279.0,25263.0,3.1777,44094.0,740221.0,29.3006,1.7454,34.343649,-119.295171010504
1330,2022,Ventura Intercity Service Transit Authority,MB,PT,Active,Full Reporter,Ventura,CA,103,"Oxnard, CA",84.0,367260.0,28.0,199943.0,2017.0,6.0,2017.0,319056.0,72999.0,4.3707,61753.0,748650.0,10.2556,0.8459,34.343649,-119.295171010504
1331,2025,LACMTA - Small Operators,DR,PT,Inactive,Full Reporter,Los Angeles,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,565.0,3555163.0,2015.0,6.0,2015.0,3186714.0,894858.0,3.5611,454035.0,21035548.0,23.5071,0.5074,34.0536909,-118.2427666
1332,2026,LACMTA - Small Operators,DT,PT,Inactive,Full Reporter,Los Angeles,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,565.0,3555163.0,2015.0,6.0,2015.0,1613883.0,513791.0,3.1411,545116.0,5397347.0,10.5049,1.061,34.0536909,-118.2427666
1333,2027,LACMTA - Small Operators,MB,PT,Inactive,Full Reporter,Los Angeles,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,565.0,3555163.0,2015.0,6.0,2015.0,25630849.0,10678673.0,2.4002,4089434.0,36019839.0,3.3731,0.38299999999999995,34.0536909,-118.2427666
1334,2030,"vRide, Inc. - Valley Metro",VP,DO,Active,Full Reporter,Phoenix,AZ,12,"Phoenix-Mesa, AZ",1147.0,3629114.0,741.0,2700000.0,2017.0,12.0,2017.0,39927390.0,1163961.0,34.303000000000004,4601899.0,4039780.0,3.4707,3.9537,33.4485866,-112.0773456
1335,2032,Santa Clarita Transit,CB,PT,Active,Full Reporter,Santa Clarita,CA,146,"Santa Clarita, CA",77.0,258653.0,78.0,252271.0,2017.0,6.0,2017.0,11363191.0,458563.0,24.78,1390563.0,4433863.0,9.669,3.0324,34.3916641,-118.542586
1336,2033,Santa Clarita Transit,DR,PT,Active,Full Reporter,Santa Clarita,CA,146,"Santa Clarita, CA",77.0,258653.0,78.0,252271.0,2017.0,6.0,2017.0,618849.0,101248.0,6.1122,115905.0,4123583.0,40.7276,1.1448,34.3916641,-118.542586
1337,2034,Santa Clarita Transit,MB,PT,Active,Full Reporter,Santa Clarita,CA,146,"Santa Clarita, CA",77.0,258653.0,78.0,252271.0,2017.0,6.0,2017.0,9748204.0,2304540.0,4.23,1941743.0,14292177.0,6.2017,0.8426,34.3916641,-118.542586
1338,2035,City of Tempe Transit Division - dba Valley Metro,MB,PT,Inactive,Full Reporter,Tempe,AZ,12,"Phoenix-Mesa, AZ",1147.0,3629114.0,40.0,161719.0,2013.0,6.0,2013.0,31048544.0,8896079.0,3.4901,5844754.0,35922497.0,4.038,0.657,33.4255056,-111.9400125
1339,2036,Transit Joint Powers Authority for Merced County,DR,PT,Active,Full Reporter,Merced,CA,235,"Merced, CA",48.0,136969.0,310.0,136957.0,2017.0,6.0,2017.0,257073.0,40404.0,6.3626,149161.0,1471393.0,36.417,3.6917,37.3029568,-120.4843269
1340,2038,Transit Joint Powers Authority for Merced County,MB,PT,Active,Full Reporter,Merced,CA,235,"Merced, CA",48.0,136969.0,310.0,136957.0,2017.0,6.0,2017.0,4862630.0,782344.0,6.2155,1231944.0,8390328.0,10.7246,1.5747,37.3029568,-120.4843269
1341,2043,"Honolulu - VPSI, Inc.",VP,DO,Inactive,Full Reporter,Honolulu,HI,54,"Urban Honolulu, HI",170.0,802459.0,139.0,632603.0,2011.0,12.0,2011.0,7234428.0,362076.0,19.9804,1223630.0,1352084.0,3.7343,3.3795,21.304547,-157.8556764
1342,2044,Laidlaw Transit Services,MB,DO,Inactive,Full Reporter,El Monte,CA,2,"Los Angeles, CA",1966.0,11402946.0,293.0,1344166.0,2001.0,6.0,2002.0,44498580.0,10815198.0,4.1144,8849963.0,16755517.0,1.5493,0.8183,34.0751571,-118.036849
1343,2045,Ryder/ATE,MB,DO,Inactive,Full Reporter,West Covina,CA,2,"Los Angeles, CA",1966.0,11402946.0,293.0,1344166.0,2001.0,6.0,2002.0,53021935.0,4573751.0,11.5927,0.0,11867832.0,2.5948,0.0,34.0686208,-117.9389526
1344,2049,Altamont Corridor Express,CR,PT,Active,Full Reporter,Stockton,CA,102,"Stockton, CA",93.0,370583.0,28.0,4094704.0,2017.0,6.0,2017.0,55703220.0,1299717.0,42.858000000000004,8899220.0,21584107.0,16.6068,6.847,37.9577016,-121.2907796
1345,2052,San Francisco Paratransit,DR,PT,Inactive,Full Reporter,San Francisco,CA,12,"San Francisco-Oakland, CA",527.0,3228605.0,47.0,744041.0,2007.0,6.0,2007.0,6604555.0,1158413.0,5.7014,1474884.0,18700137.0,16.1429,1.2732,37.7792808,-122.4192363
1346,2053,County of San Diego Transit System,DR,PT,Inactive,Full Reporter,San Diego,CA,15,"San Diego, CA",782.0,2674436.0,570.0,2041128.0,2002.0,6.0,2002.0,2572384.0,384548.0,6.6894,952319.0,4949045.0,12.8698,2.4765,32.7174209,-117.1627714
1347,2054,County of San Diego Transit System,MB,PT,Inactive,Full Reporter,San Diego,CA,15,"San Diego, CA",782.0,2674436.0,570.0,2041128.0,2002.0,6.0,2002.0,21041495.0,3991911.0,5.271,3287553.0,14933961.0,3.7411,0.8236,32.7174209,-117.1627714
1348,2055,National City Transit,MB,PT,Inactive,Full Reporter,National City,CA,15,"San Diego, CA",782.0,2674436.0,16.0,131703.0,2006.0,6.0,2006.0,4371300.0,1691913.0,2.5836,1282648.0,3100883.0,1.8328,0.7581,32.6781085,-117.0991967
1349,2056,Yuma Metropolitan Planning Organization,DR,PT,Inactive,Full Reporter,Yuma,AZ,238,"Yuma, AZ-CA",59.0,135267.0,78.0,195751.0,2012.0,6.0,2012.0,95628.0,14063.0,6.8,48558.0,663355.0,47.1702,3.4529,32.6926588,-114.6276157
1350,2057,Yuma Metropolitan Planning Organization,MB,PT,Inactive,Full Reporter,Yuma,AZ,238,"Yuma, AZ-CA",59.0,135267.0,78.0,195751.0,2012.0,6.0,2012.0,1739970.0,298550.0,5.8281,245917.0,2002919.0,6.7088,0.8237,32.6926588,-114.6276157
1351,2058,Chula Vista Transit,MB,PT,Inactive,Full Reporter,Chula Vista,CA,15,"San Diego, CA",732.0,2956746.0,41.0,243916.0,2015.0,6.0,2015.0,6476014.0,1740875.0,3.72,1499307.0,3908449.0,2.2451,0.8612,32.6400541,-117.0841955
1352,2060,Placer County Department of Public Works and Facilities,CB,PT,Active,Full Reporter,Auburn,CA,28,"Sacramento, CA",471.0,1723634.0,471.0,357463.0,2017.0,6.0,2017.0,1464165.0,72812.0,20.1088,390769.0,808308.0,11.1013,5.3668,32.527002,-85.4367484053398
1353,2061,Placer County Department of Public Works and Facilities,DR,DO,Active,Full Reporter,Auburn,CA,28,"Sacramento, CA",471.0,1723634.0,471.0,357463.0,2017.0,6.0,2017.0,2865.0,242.0,11.8388,854.0,25312.0,104.595,3.5289,32.527002,-85.4367484053398
1354,2062,Placer County Department of Public Works and Facilities,DR,PT,Active,Full Reporter,Auburn,CA,28,"Sacramento, CA",471.0,1723634.0,471.0,357463.0,2017.0,6.0,2017.0,92778.0,27187.0,3.4126,19940.0,969797.0,35.6714,0.7334,32.527002,-85.4367484053398
1355,2063,Placer County Department of Public Works and Facilities,DT,PT,Active,Full Reporter,Auburn,CA,28,"Sacramento, CA",471.0,1723634.0,471.0,357463.0,2017.0,6.0,2017.0,1728.0,110.0,15.7091,389.0,49124.0,446.5818,3.5364,32.527002,-85.4367484053398
1356,2064,Placer County Department of Public Works and Facilities,MB,DO,Active,Full Reporter,Auburn,CA,28,"Sacramento, CA",471.0,1723634.0,471.0,357463.0,2017.0,6.0,2017.0,4660831.0,609954.0,7.6413,638014.0,9039323.0,14.8197,1.046,32.527002,-85.4367484053398
1357,2065,Placer County Department of Public Works and Facilities,MB,PT,Active,Full Reporter,Auburn,CA,28,"Sacramento, CA",471.0,1723634.0,471.0,357463.0,2017.0,6.0,2017.0,28340.0,9185.0,3.0855,6119.0,239716.0,26.0986,0.6662,32.527002,-85.4367484053398
1358,2066,Placer County Department of Public Works and Facilities,VP,PT,Active,Full Reporter,Auburn,CA,28,"Sacramento, CA",471.0,1723634.0,471.0,357463.0,2017.0,6.0,2017.0,833033.0,24541.0,33.9445,68460.0,169324.0,6.8996,2.7896,32.527002,-85.4367484053398
1359,2069,Kings County Area Public Transit Agency,DR,PT,Active,Full Reporter,Hanford,CA,333,"Hanford, CA",28.0,87941.0,13.0,70267.0,2017.0,6.0,2017.0,68775.0,18355.0,3.7469,35189.0,465797.0,25.3771,1.9171,36.3274502,-119.6456844
1360,2070,Kings County Area Public Transit Agency,MB,PT,Active,Full Reporter,Hanford,CA,333,"Hanford, CA",28.0,87941.0,13.0,70267.0,2017.0,6.0,2017.0,4652612.0,719793.0,6.4638,522938.0,3503105.0,4.8668,0.7265,36.3274502,-119.6456844
1361,2072,City of Turlock,DR,PT,Active,Full Reporter,Turlock,CA,300,"Turlock, CA",26.0,99904.0,22.0,87867.0,2017.0,6.0,2017.0,64555.0,8706.0,7.415,26206.0,383708.0,44.074,3.0101,37.4946568,-120.8465941
1362,2073,City of Turlock,MB,PT,Active,Full Reporter,Turlock,CA,300,"Turlock, CA",26.0,99904.0,22.0,87867.0,2017.0,6.0,2017.0,390710.0,117295.0,3.3310000000000004,65549.0,1011912.0,8.6271,0.5588,37.4946568,-120.8465941
1363,2074,City of Elk Grove,CB,PT,Active,Full Reporter,Elk Grove,CA,28,"Sacramento, CA",471.0,1723634.0,42.0,171059.0,2017.0,6.0,2017.0,5433182.0,403636.0,13.4606,726240.0,3178855.0,7.8755,1.7992,38.4087993,-121.3716178
1364,2075,City of Elk Grove,DR,PT,Active,Full Reporter,Elk Grove,CA,28,"Sacramento, CA",471.0,1723634.0,42.0,171059.0,2017.0,6.0,2017.0,150112.0,23934.0,6.2719,123776.0,1740376.0,72.7156,5.1716,38.4087993,-121.3716178
1365,2076,City of Elk Grove,MB,PT,Active,Full Reporter,Elk Grove,CA,28,"Sacramento, CA",471.0,1723634.0,42.0,171059.0,2017.0,6.0,2017.0,1732370.0,433203.0,3.9989999999999997,580055.0,5074026.0,11.7128,1.339,38.4087993,-121.3716178
1366,2078,San Luis Obispo Regional Transit Authority,DR,DO,Active,Full Reporter,San Luis Obispo,CA,447,"San Luis Obispo, CA",20.0,59219.0,130.0,206008.0,2017.0,6.0,2017.0,441695.0,56236.0,7.8543,171790.0,3405769.0,60.5621,3.0548,35.2827525,-120.6596156
1367,2080,San Luis Obispo Regional Transit Authority,MB,DO,Active,Full Reporter,San Luis Obispo,CA,447,"San Luis Obispo, CA",20.0,59219.0,130.0,206008.0,2017.0,6.0,2017.0,12358463.0,1118532.0,11.0488,1465699.0,6657190.0,5.9517,1.3104,35.2827525,-120.6596156
1368,2082,Butte County Association of Governments,DR,PT,Active,Full Reporter,Chico,CA,306,"Chico, CA",34.0,98176.0,202.0,185545.0,2017.0,6.0,2017.0,720825.0,166290.0,4.3347,348094.0,3426371.0,20.6048,2.0933,39.7284945,-121.8374777
1369,2083,Butte County Association of Governments,MB,PT,Active,Full Reporter,Chico,CA,306,"Chico, CA",34.0,98176.0,202.0,185545.0,2017.0,6.0,2017.0,5624932.0,1142563.0,4.9231,1265451.0,6207269.0,5.4328,1.1076,39.7284945,-121.8374777
1370,2084,"Valley Metro Rail, Inc.",LR,PT,Active,Full Reporter,Phoenix,AZ,12,"Phoenix-Mesa, AZ",1147.0,3629114.0,40.0,306719.0,2017.0,6.0,2017.0,113077700.0,16511814.0,6.8483,13363158.0,41487087.0,2.5126,0.8093,33.4485866,-112.0773456
1371,2085,Anaheim Transportation Network,MB,PT,Active,Full Reporter,Anaheim,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,50.0,358000.0,2017.0,6.0,2017.0,18897330.0,9535775.0,1.9817,5242590.0,15027491.0,1.5759,0.5498,33.8347516,-117.911732
1372,2086,Imperial Valley Transit,DR,PT,Inactive,Full Reporter,El Centro,CA,440,"El Centro, CA",17.0,52954.0,4598.0,166874.0,2010.0,6.0,2010.0,456803.0,36799.0,12.4135,81361.0,899294.0,24.438000000000002,2.211,39.98020495,-7.90559088743152
1373,2087,Imperial Valley Transit,MB,PT,Inactive,Full Reporter,El Centro,CA,440,"El Centro, CA",17.0,52954.0,4598.0,166874.0,2010.0,6.0,2010.0,10962342.0,592559.0,18.5,547709.0,3608253.0,6.0893,0.9243,39.98020495,-7.90559088743152
1374,2088,City of Petaluma,DR,PT,Active,Full Reporter,Petaluma,CA,428,"Petaluma, CA",21.0,64078.0,12.0,60530.0,2017.0,6.0,2017.0,75694.0,19421.0,3.8975,43277.0,906039.0,46.6525,2.2284,38.270022,-122.606122413043
1375,2089,City of Petaluma,MB,PT,Active,Full Reporter,Petaluma,CA,428,"Petaluma, CA",21.0,64078.0,12.0,60530.0,2017.0,6.0,2017.0,948380.0,343616.0,2.76,221598.0,1749315.0,5.0909,0.6449,38.270022,-122.606122413043
1376,2090,City of Redondo Beach - Beach Cities Transit,DR,PT,Active,Full Reporter,Redondo Beach,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,13.0,67233.0,2017.0,6.0,2017.0,61270.0,13834.0,4.4289,11755.0,528279.0,38.187,0.8497,33.8455911,-118.3886766
1377,2091,City of Redondo Beach - Beach Cities Transit,MB,PT,Active,Full Reporter,Redondo Beach,CA,2,"Los Angeles-Long Beach-Anaheim, CA",1736.0,12150996.0,13.0,67233.0,2017.0,6.0,2017.0,1514040.0,369278.0,4.1,311022.0,2920113.0,7.9076,0.8422,33.8455911,-118.3886766
1378,2095,Northern Arizona Intergovernmental Public Transportation Authority,DR,DO,Active,Full Reporter,Flagstaff,AZ,384,"Flagstaff, AZ",35.0,71957.0,29.0,65760.0,2017.0,6.0,2017.0,144464.0,23128.0,6.2463,74136.0,951498.0,41.1405,3.2055,35.199458,-111.6514259
1379,2096,Northern Arizona Intergovernmental Public Transportation Authority,MB,DO,Active,Full Reporter,Flagstaff,AZ,384,"Flagstaff, AZ",35.0,71957.0,29.0,65760.0,2017.0,6.0,2017.0,6447085.0,2078694.0,3.1015,1307869.0,6311651.0,3.0364,0.6292,35.199458,-111.6514259
1380,2097,Northern Arizona Intergovernmental Public Transportation Authority,VP,PT,Active,Full Reporter,Flagstaff,AZ,384,"Flagstaff, AZ",35.0,71957.0,29.0,65760.0,2017.0,6.0,2017.0,526826.0,9044.0,58.2514,34082.0,77073.0,8.522,3.7685,35.199458,-111.6514259
1381,2100,Pima Association of Governments,VP,PT,Active,Full Reporter,Tucson,AZ,52,"Tucson, AZ",353.0,843168.0,9189.0,843746.0,2017.0,6.0,2017.0,3317116.0,69409.0,47.7909,489351.0,374857.0,5.4007,7.0503,32.2218917,-110.9262353
1382,2101,"Paratransit, Inc.",DR,DO,Active,Full Reporter,Sacramento,CA,28,"Sacramento, CA",471.0,1723634.0,231.0,1035779.0,2017.0,6.0,2017.0,3352951.0,344369.0,9.7365,1445416.0,15626457.0,45.3771,4.1973,38.5815719,-121.4943996
1383,2102,"Paratransit, Inc.",DR,PT,Active,Full Reporter,Sacramento,CA,28,"Sacramento, CA",471.0,1723634.0,231.0,1035779.0,2017.0,6.0,2017.0,350885.0,33541.0,10.4614,236997.0,2651317.0,79.047,7.0659,38.5815719,-121.4943996
1384,2103,"Paratransit, Inc.",DT,PT,Active,Full Reporter,Sacramento,CA,28,"Sacramento, CA",471.0,1723634.0,231.0,1035779.0,2017.0,6.0,2017.0,453742.0,54180.0,8.3747,242055.0,2543899.0,46.9527,4.4676,38.5815719,-121.4943996
1385,2105,San Francisco Bay Area Water Emergency Transportation Authority,FB,PT,Active,Full Reporter,San Francisco,CA,13,"San Francisco-Oakland, CA",524.0,3281212.0,127.0,281832.0,2017.0,6.0,2017.0,39179467.0,2609411.0,15.0147,18453395.0,30014627.0,11.5025,7.0719,37.7792808,-122.4192363
1386,2106,Imperial County Transportation Commission,DR,PT,Active,Full Reporter,El Centro,CA,289,"El Centro-Calexico, CA",30.0,107672.0,425.0,174610.0,2017.0,6.0,2017.0,607197.0,32882.0,18.4659,68684.0,1555997.0,47.3206,2.0888,39.98020495,-7.90559088743152
1387,2107,Imperial County Transportation Commission,MB,PT,Active,Full Reporter,El Centro,CA,289,"El Centro-Calexico, CA",30.0,107672.0,425.0,174610.0,2017.0,6.0,2017.0,7757845.0,782830.0,9.91,646809.0,3859197.0,4.9298,0.8262,39.98020495,-7.90559088743152
1388,2108,"vRide, Inc. - Tucson",VP,DO,Active,Full Reporter,Tucson,AZ,52,"Tucson, AZ",353.0,843168.0,353.0,843168.0,2015.0,12.0,2015.0,3830823.0,79387.0,48.255,402498.0,201732.0,2.5411,5.0701,32.2218917,-110.9262353
1389,2109,El Dorado County Transit Authority,CB,DO,Active,Full Reporter,Diamond Springs,CA,28,"Sacramento, CA",471.0,1723634.0,1551.0,162943.0,2017.0,6.0,2017.0,4337746.0,139792.0,31.03,750079.0,1485095.0,10.6236,5.3657,38.6798266,-120.821194227982
1390,2110,El Dorado County Transit Authority,DR,DO,Active,Full Reporter,Diamond Springs,CA,28,"Sacramento, CA",471.0,1723634.0,1551.0,162943.0,2017.0,6.0,2017.0,601659.0,53642.0,11.2162,549964.0,2476584.0,46.1687,10.2525,38.6798266,-120.821194227982
1391,2111,El Dorado County Transit Authority,MB,DO,Active,Full Reporter,Diamond Springs,CA,28,"Sacramento, CA",471.0,1723634.0,1551.0,162943.0,2017.0,6.0,2017.0,1695097.0,188974.0,8.97,278022.0,3729437.0,19.7352,1.4712,38.6798266,-120.821194227982
1392,2112,California Vanpool Authority,VP,DO,Active,Full Reporter,Hanford,CA,333,"Hanford, CA",28.0,87941.0,1636.0,5893986.0,2017.0,6.0,2017.0,109970274.0,2601036.0,42.2794,8499496.0,9680222.0,3.7217,3.2677,36.3274502,-119.6456844
1393,2113,Solano County Transit,CB,PT,Active,Full Reporter,Vallejo,CA,203,"Vallejo, CA",42.0,165074.0,65.0,149473.0,2017.0,6.0,2017.0,9338589.0,677670.0,13.7804,1692108.0,5716067.0,8.4349,2.4969,38.1040864,-122.2566367
1394,2114,Solano County Transit,DR,PT,Active,Full Reporter,Vallejo,CA,203,"Vallejo, CA",42.0,165074.0,65.0,149473.0,2017.0,6.0,2017.0,143668.0,26817.0,5.3573,59272.0,1697513.0,63.2999,2.2102,38.1040864,-122.2566367
1395,2115,Solano County Transit,MB,PT,Active,Full Reporter,Vallejo,CA,203,"Vallejo, CA",42.0,165074.0,65.0,149473.0,2017.0,6.0,2017.0,1937225.0,732705.0,2.6439,1779654.0,6110416.0,8.3395,2.4289,38.1040864,-122.2566367
1396,2116,Yuma County Intergovernmental Public Transportation Authority,DR,PT,Active,Full Reporter,Yuma,AZ,238,"Yuma, AZ-CA",59.0,135267.0,78.0,195751.0,2017.0,6.0,2017.0,72780.0,8696.0,8.3694,9338.0,205910.0,23.6787,1.0738,32.6926588,-114.6276157
1397,2117,Yuma County Intergovernmental Public Transportation Authority,MB,PT,Active,Full Reporter,Yuma,AZ,238,"Yuma, AZ-CA",59.0,135267.0,78.0,195751.0,2017.0,6.0,2017.0,4711129.0,421004.0,11.1902,418124.0,3729271.0,8.857999999999999,0.9932,32.6926588,-114.6276157
1398,2118,Yuma County Intergovernmental Public Transportation Authority,VP,PT,Active,Full Reporter,Yuma,AZ,238,"Yuma, AZ-CA",59.0,135267.0,78.0,195751.0,2017.0,6.0,2017.0,2198377.0,66813.0,32.9034,336499.0,482080.0,7.2154,5.0364,32.6926588,-114.6276157
