,FuelCode,StationName,Address,City,State_ABRR,Location,ZIP,Latitude,Longitude
11625,ELEC,Jones Nissan,1260 Broad St,Sumter,SC,SOUTH CAROLINA,29150,33.955760999999995,-80.38695600000001
11626,CNG,Washington City Fleet Facility,1305 Washington Dam Rd,Washington City,UT,UTAH,84780,37.113921000000005,-113.4789121
11627,ELEC,Green Square Public Parking Garage - Level P2,120 W Edenton St,Raleigh,NC,NORTH CAROLINA,27603,35.78136,-78.6412
11628,ELEC,CARCHARGING,20 Mechanic St,Bellingham,MA,MASSACHUSETTS,2019,42.0864981,-71.4731936
11629,LPG,WTG Fuels,4000 Pine St,Abilene,TX,TEXAS,79601,32.499287,-99.734459
11630,ELEC,SEARS - Store #1059 (Shoreline Store),15711 Aurora Ave N,Shoreline,WA,WASHINGTON,98133,47.743364,-122.347816
11631,ELEC,Kohl's Store #1264 Milton,13097 Hwy 9 N,Milton,GA,GEORGIA,30004,34.1014799,-84.270471
11632,ELEC,CARCHARGING,333 Market St,San Francisco,CA,CALIFORNIA,94105,37.7912178,-122.3975143
11633,ELEC,"Carl's Jr. - 2820 E. Lincoln Ave., Anaheim",2820 E. Lincoln Ave,Anaheim,CA,CALIFORNIA,92806,33.836534,-117.87085
11634,ELEC,MCLA FEIGENBAUM,71 Blackinton St,North Adams,MA,MASSACHUSETTS,1247,42.692941600000005,-73.1046436
11635,ELEC,Summer Street Garage,100 Summer St,Stamford,CT,CONNECTICUT,6901,41.0540276,-73.54077059999999
11636,LPG,U-Haul,2618 Williamson Rd,Roanoke,VA,VIRGINIA,24012,37.295419,-79.937224
11637,ELEC,DCM COMPLEX,10 Lewiston St,Fall River,MA,MASSACHUSETTS,2721,41.6928473,-71.1482666
11638,LPG,Scott Petroleum,15361 US Highway 49,Belzoni,MS,MISSISSIPPI,39308,33.183653,-90.498503
11639,ELEC,Nissan of South Holland,16269 Van Dam Rd,South Holland,IL,ILLINOIS,60473,41.5990634,-87.5827403
11640,LPG,Herring Gas Co,175 Main St,Meadville,MS,MISSISSIPPI,39653,31.472019,-90.896467
11641,ELEC,Millennium Tower,301 Mission St,San Francisco,CA,CALIFORNIA,94105,37.7905055,-122.39625159999999
11642,ELEC,San Francisco Airport Marriott Waterfront,1800 Old Bayshore Hwy,Burlingame,CA,CALIFORNIA,94010,37.602349600000004,-122.37067590000001
11643,ELEC,Eola Hills Winery,501 S. Pacific Highway 99W,Rickreall,OR,OREGON,97371,44.92629788,-123.2296514
11644,ELEC,UCSF CAMPUS,1625 Owens St,San Francisco,CA,CALIFORNIA,94158,37.768631,-122.39497379999999
11645,ELEC,Fry's Store #75 Gilbert,3261 E. Pecos Rd.,Gilbert,AZ,ARIZONA,85295,33.290896000000004,-111.719049
11646,ELEC,COAST BMW,12100 Los Osos Valley Rd,San Luis Obispo,CA,CALIFORNIA,93405,35.2504365,-120.685079
11647,ELEC,Metropolitan Washington Council of Governments Garage,777 N Capitol St NE,Washington,DC,DISTRICT OF COLUMBIA,20002,38.899834000000006,-77.008478
11648,LPG,INDOT - Indianapolis Subdistrict,7105 Brookville Rd,Indianapolis,IN,INDIANA,46239,39.746464,-86.0420036
11649,LPG,U-Haul,3303 S Yale Ave,Tulsa,OK,OKLAHOMA,74135,36.1154986,-95.9223025
11650,LPG,U-Haul,390 Providence Hwy,Norwood,MA,MASSACHUSETTS,2062,42.1986978,-71.186582
11651,ELEC,HCA Corporate Headquarters,One Park Plaza,Nashville,TN,TENNESSEE,37203,36.1542263,-86.812603
11652,CNG,Arizona Department of Administration,1501 W Madison St,Phoenix,AZ,ARIZONA,85007,33.445716,-112.092483
11653,ELEC,"Walgreens - Vancouver, Wa #5816",9812 NE Highway 99,Vancouver,WA,WASHINGTON,98665,45.692621,-122.65768200000001
11654,ELEC,Ridgewood Corporate Square Building F,150 122nd Ave,Bellevue,WA,WASHINGTON,98007,47.643997,-122.178731
11655,ELEC,PILGRIM PARKING,350 Kendall St,Cambridge,MA,MASSACHUSETTS,2142,42.3634973,-71.0819989
11656,ELEC,Nintendo,4600 150th Ave NE,Redmond,WA,WASHINGTON,98052,47.65134048,-122.1397095
11657,ELEC,"Walgreens - Salem, OR #9287",124 Lancaster Dr SE,Salem,OR,OREGON,97301,44.928724100000004,-122.9833527
11658,ELEC,CARCHARGING,2201 N Pershing Dr,Arlington,VA,VIRGINIA,22201,38.881119299999995,-77.0850658
11659,ELEC,LADWP - Scattergood Generating Facility,12700 Vista del Mar,Playa del Rey,CA,CALIFORNIA,90293,33.918907,-118.42423500000001
11660,ELEC,Petaluma Village Premium Outlets,2000 Petaluma Blvd. North,Petaluma,CA,CALIFORNIA,94952,38.253652,-122.647842
11661,CNG,Timco CNG,1601 E 1st St,Santa Ana,CA,CALIFORNIA,92701,33.745816,-117.84666299999999
11662,ELEC,CONSUMERSENERGY,410 North Blue Star Highway,South Haven,MI,MICHIGAN,49090,42.448730499999996,-86.2580032
11663,ELEC,Western Avenue Nissan,7410 S Western Ave,Chicago,IL,ILLINOIS,60636,41.7588594,-87.6831642
11664,LNG,Clean Energy - Northeast Flying J #784,1 Center Dr,Northeast,MD,MARYLAND,21901,39.62638320000001,-75.9506536
11665,ELEC,Gurley Leep Nissan,5210 N Grape Rd,Mishawaka,IN,INDIANA,46545,41.7058092,-86.18749629999999
11666,ELEC,CLAREMONT VOLKS,508-530 Auto Center Dr,Claremont,CA,CALIFORNIA,91711,34.08015,-117.72435
11667,ELEC,SOUTHTAMPA YMCA,4411 S Himes Ave,Tampa,FL,FLORIDA,33609,27.901319399999995,-82.5027189
11668,LPG,ProFlame,10019 Victoria Pl,Jamestown,CA,CALIFORNIA,95327,37.944474,-120.42876799999999
11669,LPG,Mountain West Co-op,350 E Front St,Drummond,MT,MONTANA,59832,46.6655514,-113.14176450000001
11670,LPG,All Star Propane,219 N Taylor St,Alvin,TX,TEXAS,77511,29.425215,-95.247341
11671,ELEC,WALNUT CREEK,1390 Broadway,Walnut Creek,CA,CALIFORNIA,94596,37.8979773,-122.05820929999999
11672,ELEC,CLINTONELECTRIC,1850 York Rd,Lutherville-Timonium,MD,MARYLAND,21093,39.4317529,-76.6243781
11673,ELEC,City of Boynton Beach - Boynton Beach Public Library,208 S Seacrest Blvd,Boynton Beach,FL,FLORIDA,33435,26.5261679,-80.06408540000001
11674,LPG,Heritage Propane,7206 Governors Dr W,Huntsville,AL,ALABAMA,35806,34.7036598,-86.68458170000001
11675,LPG,INDOT - Flora Maintenance Unit,1011 N State Rd 75,Flora,IN,INDIANA,46929,40.561855200000004,-86.5311311
11676,LPG,Hicksgas,1704 Veterans Ave,Vandalia,IL,ILLINOIS,62471,38.976862,-89.11339620000001
11677,LPG,U-Haul,1560 Mount Prospect Rd,Des Plaines,IL,ILLINOIS,60018,42.023601,-87.921322
11678,ELEC,Water Street Parking - Charlottesville,200 E Water St,Charlottesville,VA,VIRGINIA,22902,38.029459,-78.481252
11679,ELEC,McDonald's #12306 - Crow Canyon - Danville CA,10000 Crow Canyon,Danville,CA,CALIFORNIA,94506,37.798915,-121.92289099999999
11680,ELEC,STATION 4B,E Joseph M Hutsteiner Dr,Milwaukee,WI,WISCONSIN,53207,42.949081799999995,-87.9043255
11681,LPG,G & K Propane,55596 Yucca Tr,Yucca Valley,CA,CALIFORNIA,92284,34.121092700000005,-116.4513165
11682,LPG,Flying J,844 E 1250 S,Haubstadt,IN,INDIANA,47639,38.1748285,-87.55214559999999
11683,ELEC,Bob Allen Motor Mall,725 N Maple Ave,Danville,TN,TENNESSEE,40422,37.657957,-84.783562
11684,ELEC,HOLLAND BPW,46 West  8th Street,Holland,MI,MICHIGAN,49423,42.79026029999999,-86.109436
11685,LPG,Martindale Guadalupe Gas Co,16986 San Marcos Hwy,Martindale,TX,TEXAS,78655,29.845982,-97.841291
11686,ELEC,Georgia Power - Customer Resource Center,4404 N Shallowford Rd,Dunwoody,GA,GEORGIA,30338,33.921850299999996,-84.3063683
11687,CNG,Trillium CNG,3050 Cranston Rd,Beloit,WI,WISCONSIN,53511,42.5174641,-88.9809945
11688,ELEC,Dobbs Nissan,4140 Hacks Cross Rd,Memphis,TN,TENNESSEE,38125,35.035432,-89.794415
11689,ELEC,Southern California Edison - Rosemead Office Building 1 ,2244 Walnut Grove Ave,Rosemead,CA,CALIFORNIA,91770,34.0532105,-118.08176270000001
11690,ELEC,Fred Beans Nissan - Doylestown,4469 W Swamp Rd,Doylestown,PA,PENNSYLVANIA,18901,40.3336364,-75.1384235
11691,ELEC,THE M RESORT,12300 S Las Vegas Blvd,Henderson,NV,NEVADA,89044,35.965293100000004,-115.16838229999999
11692,ELEC,MARTINEZ CA,525 Henrietta St,Martinez,CA,CALIFORNIA,94553,38.013881700000006,-122.1348572
11693,ELEC,HY-VEE,1403 N Veterans Pkwy,Bloomington,IL,ILLINOIS,61704,40.4975365,-88.9507098
11694,LPG,Wimberley Hydro Gas Co,319 Rural Route 2325,Wimberley,TX,TEXAS,78676,30.000999999999998,-98.1034
11695,ELEC,JNS,6 E North Ave,Northlake,IL,ILLINOIS,60164,41.9077598,-87.9025714
11696,CNG,Clean Energy - Southland Transit,14913 Ramona Blvd,Baldwin Park,CA,CALIFORNIA,91706,34.090111,-117.951927
11697,LPG,AmeriGas,2812 Silver Star Rd,Orlando,FL,FLORIDA,32808,28.577259,-81.41968100000001
11698,ELEC,Milford Southbound Service Plaza - Tesla,I-95 S,Milford,CT,CONNECTICUT,6460,41.24718,-73.00999200000001
11699,CNG,American Natural Gas LLC,5873 Genesee St,Lancaster,NY,NEW YORK,14086,42.939633,-78.630941
11700,LPG,Pilot Travel Center,3006 N Williston Rd,Florence,SC,SOUTH CAROLINA,29506,34.2666407,-79.7018762
11701,ELEC,HIGHWOODS,3111 W Dr Martin Luther King Jr Blvd,Tampa,FL,FLORIDA,33614,27.982707,-82.49644649999999
11702,ELEC,Coastal Nissan,8519 Ocean Hwy,Pawleys Island,SC,SOUTH CAROLINA,29585,33.426264,-79.157814
11703,ELEC,"Walgreens - Renton, WA #4627",275 Rainer Ave S,Renton,WA,WASHINGTON,98056,47.477830100000006,-122.2162815
11704,ELEC,AEI,803 Ahua St,Honolulu,HI,HAWAII,96819,21.339294199999998,-157.8964143
11705,ELEC,"Carl's Jr - 6500 Irvine Center Dr., Irvine",6500 Irvine Center Drive,Irvine,CA,CALIFORNIA,92618,33.6700869,-117.7654369
11706,ELEC,POMONA COLLEGE,169-299 Amherst Ave,Claremont,CA,CALIFORNIA,91711,34.0959904,-117.71047859999999
11707,ELEC,"Walgreens - Tigard, OR #5780",13939 SW Pacific Highway,Tigard,OR,OREGON,97224,45.4192406,-122.7867139
11708,ELEC,Zimbrick Nissan,5330 High Crossing Blvd,Madison,WI,WISCONSIN,53718,43.1406452,-89.2869851
11709,ELEC,NRG Energy Center Phoenix,1 E Washington St,Phoenix,AZ,ARIZONA,85004,33.27,-112.4
11710,LPG,Landers Propane,3 E Commercial St,Higgins,TX,TEXAS,79046,36.1202805,-100.0243205
11711,ELEC,KRAUS-ANDERSON,7931 Southtown Center,Minneapolis,MN,MINNESOTA,55431,44.860366799999994,-93.306572
11712,LPG,Enderby Gas,3101 Highway 82 E,Sherman,TX,TEXAS,75090,33.6679527,-96.59584890000001
11713,ELEC,Providence Medical Group - Tanasbourne,18530 NW Cornell Road,Hillsboro,OR,OREGON,97124,45.533716999999996,-122.868141
11714,ELEC,SEARS - Store #1078 (East Mesa),6515 E Southern Ave,Mesa,AZ,ARIZONA,85206,33.392036,-111.69389699999999
11715,ELEC,Swedish Medical Center Issaquah Campus,751 N.E. Blakely Drive,Issaquah,WA,WASHINGTON,98027,47.536237,-122.02205390000002
11716,ELEC,Holiday Inn Express Smyrna,2565 Highwood Blvd,Smyrna,TN,TENNESSEE,37167,35.971835999999996,-86.570255
11717,ELEC,Agave Library,23550 N 36th Ave,Glendale,AZ,ARIZONA,85310,33.700466999999996,-112.13886200000002
11718,ELEC,Boulder Nissan,2285 28th St,Boulder,CO,COLORADO,80301,40.02519470000001,-105.2587716
11719,ELEC,The Phoenician,6000 E. Camelback Road,Scottsdale,AZ,ARIZONA,85251,33.501942,-111.95143999999999
11720,ELEC,Target Shopping Center,12076 Los Osos Valley Rd,San Luis Obispo,CA,CALIFORNIA,93401,35.252287,-120.6862
11721,ELEC,CITY OF MARINA,211 Cypress Ave,Marina,CA,CALIFORNIA,93933,36.6812657,-121.80411240000001
11722,ELEC,Jenkins and Wynne Ford Lincoln Honda,328 College St,Clarksville,TN,TENNESSEE,37040,36.530287,-87.35714499999999
11723,ELEC,TEXAS HEALTH PL,6200 W Parker Rd,Plano,TX,TEXAS,75093,33.0442312,-96.83574109999999
11724,LPG,U-Haul,1945 E 55th St,Cleveland,OH,OHIO,44103,41.505806,-81.651353
11725,LPG,Plaza Ampride - Cenex,401 S Beltline Hwy W,Scottsbluff,NE,NEBRASKA,69361,41.85496679999999,-103.66841590000001
11726,ELEC,Peabody Place Garage 2,250 Peabody Place,Memphis,TN,TENNESSEE,38103,35.14033,-90.050931
11727,ELEC,Monken Nissan - Centralia,1739 W McCord St,Centralia,IL,ILLINOIS,62801,38.533586,-89.174594
11728,ELEC,BLACK & VEATCH,6074-6460 W 115th St,Overland Park,KS,KANSAS,66211,38.921978499999994,-94.6544207
11729,ELEC,RIDGE VINEYARDS,650 Lytton Springs Rd,Healdsburg,CA,CALIFORNIA,95448,38.6593253,-122.8857755
11730,ELEC,SUNY NEW PALTZ,Southside Loop,New Paltz,NY,NEW YORK,12561,41.7411689,-74.0856093
11731,LPG,Weatherford KOA,2205 Tin Top Rd,Weatherford,TX,TEXAS,76087,32.725200699999995,-97.79613370000001
11732,ELEC,Conway Public Parking Lot,400 Laurel St,Conway,SC,SOUTH CAROLINA,29526,33.8369979,-79.0487328
11733,ELEC,Stanley Ford,8825 Mallard St,Juneau,AK,ALASKA,99801,58.3614,-134.577
11734,LPG,Lake Granbury Propane,5820 E Highway 377,Granbury,TX,TEXAS,76049,32.479859999999995,-97.68853399999999
11735,ELEC,North Branch Library,3020 N. Locust Street,Denton,TX,TEXAS,76209,33.243534000000004,-97.130996
11736,ELEC,Harrah's Casino,777 Harrah's Blvd,Chester,PA,PENNSYLVANIA,19013,39.8510834,-75.3482976
11737,LPG,Suburban Propane,31 Derwood Cir,Rockville,MD,MARYLAND,20850,39.102790999999996,-77.154031
11738,CNG,SporTran,1115 Jack Wells Blvd,Shreveport,LA,LOUISIANA,71107,32.5350268,-93.75703659999999
11739,ELEC,Big Daddy's PIzza,1820 Parkway,Sevierville,TN,TENNESSEE,37862,35.828707,-83.574955
11740,LPG,Equipment One Rental & Sales,104 N Lombard Ln,Skiatook,OK,OKLAHOMA,74070,36.3687042,-96.01325340000001
11741,LPG,U-Haul,2915 W 159th St,Markham,IL,ILLINOIS,60428,41.600255,-87.68817790000001
11742,ELEC,ATAHOUSING407,1734-1774 Mulford Ave,Bronx,NY,NEW YORK,10461,40.8468211,-73.8346327
11743,LPG,Cenex - Farmers Union Oil Co,710 E Main St,Mandan,ND,NORTH DAKOTA,58554,46.827437100000004,-100.88218859999999
11744,CNG,City of Tyler - Nanobox,410 W Oakwood St,Tyler,TX,TEXAS,75702,32.3547485,-95.3044146
11745,CNG,Clean Energy - Phoenixville PECO,1101 W Bridge St,Phoenixville,PA,PENNSYLVANIA,19460,40.125557,-75.536833
11746,LPG,Sam's Citgo,2584 Tilton Rd,Egg Harbor Township,NJ,NEW JERSEY,8234,39.4171369,-74.569435
11747,ELEC,Talley Ho Inn,8314 State Highway 73,Townsend,TN,TENNESSEE,37882,35.6778491,-83.72484320000001
11748,ELEC,Apache Junction Multi-Generational Facility,1035 N. Idaho Road,Apache Junction,AZ,ARIZONA,85119,33.424161,-111.546109
11749,ELEC,6300 STATION 1,6300 Romaine St,Los Angeles,CA,CALIFORNIA,90038,34.088295,-118.32931299999998
11750,ELEC,METRO NASHVILLE,840 Meridian St,Nashville,TN,TENNESSEE,37207,36.186637899999994,-86.76846309999999
11751,ELEC,JAMESTOWN,650 North Avenue NE,Atlanta,GA,GEORGIA,30308,33.7713608,-84.3668321
11752,CNG,Trillium CNG,4612 50th St,Tampa,FL,FLORIDA,33619,27.901609000000004,-82.40055699999999
11753,ELEC,Southern California Edison - General Office 4,8631 Rush St,Rosemead,CA,CALIFORNIA,91770,34.052178000000005,-118.078675
11754,ELEC,CARCHARGING,400 E 84th St,New York,NY,NEW YORK,10028,40.7752032,-73.9502948
11755,ELEC,Hotel Madera,1310 New Hampshire Ave.,Washington,DC,DISTRICT OF COLUMBIA,20036,38.907699,-77.045671
11756,ELEC,DRP LLC,8325 Six Forks Rd,Raleigh,NC,NORTH CAROLINA,27615,35.893660700000005,-78.6500304
11757,ELEC,Mountain View Nissan,2100 S Market St,Chattanooga,TN,TENNESSEE,37408,35.0301566,-85.3061785
11758,ELEC,NRG eVgo - Walgreens Freedom Station,4515 Camp Bowie Blvd,Fort Worth,TX,TEXAS,76107,32.73972,-97.38748000000001
11759,LPG,U-Haul,1240 E Monte Vista Ave,Vacaville,CA,CALIFORNIA,95688,38.3603189,-121.97325500000001
11760,ELEC,Providence Towers,5001 Spring Valley,Dallas,TX,TEXAS,75244,32.9399677,-96.8235845
11761,ELEC,PALO ALTO CA,250 Hamilton Ave,Palo Alto,CA,CALIFORNIA,94301,37.4443593,-122.159902
11762,ELEC,Oregon Health Sciences University,700 SW Campus Dr,Portland,OR,OREGON,97239,45.497855200000004,-122.6858544
11763,ELEC,Mountain Lakes Medical Center,196 Ridgecrest Circle,Clayton,GA,GEORGIA,30525,34.882267,-83.414783
11764,LPG,U-Haul,3001 N Capital Blvd,Raleigh,NC,NORTH CAROLINA,27604,35.820808899999996,-78.593763
11765,ELEC,EC Goodwin Vocational Technical School,735 Slater St,New Britain,CT,CONNECTICUT,6053,41.68646,-72.8054
11766,ELEC,Eastside Big Tom,2023 4th Ave E,Olympia,WA,WASHINGTON,98501,47.0458549,-122.87193229999998
11767,LPG,Suburban Propane,1215 W State Rd 42,Brazil,IN,INDIANA,47834,39.445654,-87.130656
11768,LPG,Eaves Propane,2754 S Mississippi St,Atoka,OK,OKLAHOMA,74525,34.353968,-96.1479963
11769,ELEC,Autoserv Nissan of Tilton,40 E Main St,Tilton,NH,NEW HAMPSHIRE,3276,43.4521423,-71.5724799
11770,ELEC,Tishman Speyer,1 Bush Street,San Francisco,CA,CALIFORNIA,94104,37.79092,-122.400093
11771,ELEC,Kwik Star #468,605 Gilbert St,Charles City,IA,IOWA,50616,43.0636601,-92.6793501
11772,ELEC,Lenox Square Mall,3393 Peachtree Road NE,Atlanta,GA,GEORGIA,30326,33.847848,-84.363602
11773,CNG,MTS East County Division,1213 N Johnson Ave,El Cajon,CA,CALIFORNIA,92020,32.812834,-116.97023100000001
11774,ELEC,Brochsteins,11530 Main Street,Houston,TX,TEXAS,77025,29.662218,-95.442065
11775,ELEC,BRACKET,1 Montgomery St,San Francisco,CA,CALIFORNIA,94104,37.789259799999996,-122.40224270000002
11776,LNG,City of Sacramento,2812 Meadowview Rd,Sacramento,CA,CALIFORNIA,95832,38.477982700000005,-121.47433829999999
11777,ELEC,350GREEN,210 American Canyon Rd,American Canyon,CA,CALIFORNIA,94503,38.165287,-122.25158929999999
11778,ELEC,Landers McLarty Nissan,6520 University Dr NW,Huntsville,AL,ALABAMA,35806,34.748964,-86.69085799999999
11779,LPG,U-Haul,3741 Annex Ave,Nashville,TN,TENNESSEE,37209,36.140860700000005,-86.8832328
11780,ELEC,PHIPPS GARAGE,3438 Peachtree Rd NE,Atlanta,GA,GEORGIA,30326,33.852825200000005,-84.3640214
11781,ELEC,Centralia Community College,600 Centralia College Blvd.,Centralia,WA,WASHINGTON,98531,46.7153349,-122.96068999999999
11782,CNG,Clean Energy - Fort Worth South,1075 Everman Pkwy,Fort Worth,TX,TEXAS,76140,32.6275896,-97.3132693
11783,LPG,U-Haul,1834 Spruce St,Riverside,CA,CALIFORNIA,92507,33.9891239,-117.35110300000001
11784,LPG,Boulden Propane,540 Old Barksdale Rd,Newark,DE,DELAWARE,19711,39.67877,-75.7637953
11785,ELEC,OPALCO,469 Market St,Eastsound,WA,WASHINGTON,98245,48.6950989,-122.9040985
11786,LPG,Superior Gas,421 Noble St,Anniston,AL,ALABAMA,36201,33.6496705,-85.8297006
11787,ELEC,NRG eVgo - Public Market,5959 Shellmound St,Emeryville,CA,CALIFORNIA,94608,37.840239000000004,-122.29378500000001
11788,ELEC,TARGET CORP,74-5455 Makala Blvd,Kailua-Kona,HI,HAWAII,96740,19.647938,-156.00306
11789,LPG,Fuel 24,1200 N Cheney St,Taylorville,IL,ILLINOIS,62568,39.5618239,-89.30693659999999
11790,LPG,Matlock Enterprises,801 E Highway 20,Colorado City,TX,TEXAS,79512,32.411840000000005,-100.853
11791,ELEC,McLean County ,104 W Front St,Bloomington,IL,ILLINOIS,61701,40.478275,-88.993142
11792,ELEC,Karl Chevrolet,261 Elm St,New Canaan,CT,CONNECTICUT,6840,41.14586,-73.4991
11793,ELEC,Copper Cellar - Main Location,3001 Industrial Parkway,Knoxville,TN,TENNESSEE,37921,35.977829,-83.96798000000001
11794,ELEC,COUNTY SONOMA,1351 Maple Avenue,Santa Rosa,CA,CALIFORNIA,95404,38.43443,-122.700872
11795,ELEC,NRG eVgo - Lincoln Oasis - Inbound,702 E Tri State Tollway,South Holland,IL,ILLINOIS,60068,41.579989000000005,-87.598814
11796,ELEC,Deep River Library,150 Main St,Deep River,CT,CONNECTICUT,6417,41.3865745,-72.4359069
11797,LPG,AmeriGas,8890 Asheville Hwy,Spartanburg,SC,SOUTH CAROLINA,29316,35.011364,-82.015385
11798,CNG,Clean Energy - Los Angeles Sanitation District,23924 Figueroa St,Carson,CA,CALIFORNIA,90745,33.807401,-118.28403999999999
11799,ELEC,Lane Community College,4000 E 30th Ave,Eugene,OR,OREGON,97405,44.0090953,-123.03405149999999
11800,ELEC,MASSPORT,1 Harborside Dr,Boston,MA,MASSACHUSETTS,2128,42.3630474,-71.02467740000002
11801,LPG,Surry General Store,345 Blue Hill Rd,Surry,ME,MAINE,4684,44.473806,-68.524536
11802,ELEC,Equity Office - 101 Metro,101 Metro Drive,San Jose,CA,CALIFORNIA,95110,37.369347,-121.916997
11803,ELEC,Cowles Nissan,14777 Jefferson Davis Hwy,Woodbridge,VA,VIRGINIA,22191,38.6293859,-77.273967
11804,ELEC,LEVITON,N Service Rd,Syosset,NY,NEW YORK,11791,40.798276,-73.5024086
11805,ELEC,Durham County - Justice Center Deck,247 S Magnum St,Durham,NC,NORTH CAROLINA,27701,35.99289,-78.9014
11806,ELEC,City of Palm Springs - Village Green,233 S Palm Canyon Dr,Palm Springs,CA,CALIFORNIA,92262,33.8205971,-116.54682040000002
11807,ELEC,657A4,1700 North Westwood Blvd.  Bldg. 8,Poplar Bluff,MO,MISSOURI,63901,36.7734344,-90.4161765
11808,LNG,Clean Energy - City of Tulare,3989 S K St,Tulare,CA,CALIFORNIA,93274,36.168941,-119.336803
11809,ELEC,Petoskey KOA,1800 N US 31,Petoskey,MI,MICHIGAN,49770,45.3943999,-84.8907835
11810,LPG,Denman Propane,8918 Gateway Blvd E,El Paso,TX,TEXAS,79907,31.722604999999998,-106.3077017
11811,ELEC,City of St. Albans,15 Lake St,St. Albans,VT,VERMONT,5478,44.8108537,-73.08472990000001
11812,ELEC,Quaker Meeting House ,120 Pisgah Church Rd,Columbia,SC,SOUTH CAROLINA,29202,34.095159,-80.971492
11813,ELEC,West-Herr Nissan,3580 Southwestern Blvd,Orchard Park,NY,NEW YORK,14127,42.7848316,-78.7655188
11814,ELEC,Naval Station Great Lakes,2415 Spaulding,Great Lakes,IL,ILLINOIS,60088,42.3149736,-87.8512357
11815,CNG,Caldwell CNG,43925 Marietta Rd,Caldwell,OH,OHIO,43724,39.735186,-81.5214504
11816,ELEC,EVPASS,124 Dell Street,Syracuse,NY,NEW YORK,13210,43.0415052,-76.1200485
11817,ELEC,SEWARD,532 Northern Hieghts Drive SEWARD / SENIOR HIGH SCHOOL COMPLEX,Seward,NE,NEBRASKA,68434,40.921273799999994,-97.09755899999999
11818,ELEC,Vaden Nissan of Statesboro,686 Brannen St,Statesboro,GA,GEORGIA,30458,32.423702,-81.791801
11819,ELEC,City of Palm Springs - Accelerator Park,2901 E Alejo,Palm Springs,CA,CALIFORNIA,92264,33.830394500000004,-116.5155206
11820,CNG,"""O"" Ring CNG Fuels Systems - Energy from U.S.",190 Wilson Rd,Bentleyville,PA,PENNSYLVANIA,15314,40.1309283,-80.000507
11821,ELEC,JNS,1600 IL-50,Bourbonnais,IL,ILLINOIS,60914,41.1754459,-87.8478552
11822,ELEC,Santa Barbara County,105 E Anapamu,Santa Barbara,CA,CALIFORNIA,93101,34.425591,-119.70306299999999
11823,ELEC,Miami Dade County Fleet,201 NW 1st St,Miami,FL,FLORIDA,33128,25.775185,-80.1980729
11824,ELEC,Nissan of Valencia,24111 Creekside Rd,Valencia,CA,CALIFORNIA,91355,34.420859,-118.557603
11825,ELEC,CNTYOFRIVERSIDE,83010 CA-111,Indio,CA,CALIFORNIA,92201,33.715151,-116.216594
11826,LPG,Kelly Propane and Fuel,715 Star Ave,Wichita Falls,TX,TEXAS,76301,33.901533799999996,-98.4542807
